,Date,User,Tweet
759,2022-12-22 03:36:11+00:00,kuzu_null,@uni______inu コンピュータが裏でどんな風に動いてるかとかそんなの勉強するんでもなけりゃ大抵はPythonの方が少なくとも書くのは楽なこと多い
760,2022-12-22 03:34:24+00:00,VIH0tx5iesRxBxN,"［第3版］Python機械学習プログラミング 達人データサイエンティストによる理論と実践 impress top gearシリーズ 786

本 Kindle 電子書籍 売れてます！
https://t.co/c6NJtzNRGN"
761,2022-12-22 03:32:33+00:00,okaikeicpa,Python × Excel の自動化プログラムをプログラミング初心者の金持ち会計士相手に解説して小遣い稼ぎでもしようかな。。。
762,2022-12-22 03:31:16+00:00,lolipigg,@RPA_python 癖すぎる
763,2022-12-22 03:30:49+00:00,uni______inu,Python、VBAよりかんたんでは？
764,2022-12-22 03:30:42+00:00,bawhouse,"2022-12-22 12:30:42 のおすすめのアイテムは↓ 
お家時間を有効にクリエイティブに Pythonではじめるデスクトップアプリ開発入門 https://t.co/By8i2CsVTA"
765,2022-12-22 03:30:18+00:00,telyoshi_yasuda,"俺はそろそろpythonの勉強始めた方がいい気がする。
Blenderもシンセベースも出来ること増えそう！"
766,2022-12-22 03:30:03+00:00,TechnologyBook8,[新着ランキング] 最短コースでわかるPythonプログラミングとデータ分析 https://t.co/pYIwrAmNtK 著作：赤石 雅典
767,2022-12-22 03:30:02+00:00,y__hayashi,"buildreeがてづだいます。開発に専念できます
 https://t.co/ucQNXnOUmk
#buildree #php #Laravel #fuelphp #フレームワーク #apache #nginx #エンジニア #python #go #nodejs #プログラミング学習 #プログラミング初心者"
768,2022-12-22 03:30:00+00:00,ienter_official,"アイエンターの運営するプログラミング教室アイパレッツ( @iPallets_ienter)では、冬の集中講座のお申し込みを受付中です❄️
Pythonやscratchでプログラミングを楽しみましょう！
▽お申し込みはこちら
https://t.co/FLh4JO0PS0
#企業公式つぶやき部 #プログラミング教室 #Python #scratch #イベント"
769,2022-12-22 03:29:10+00:00,smalltoma21,"日々、Pythonを楽しむ毎日😓
日中は仕事で建設cadを使い、夜になるとプログラミングに勤しむ💦
そんな生活も悪くは無い😣"
770,2022-12-22 03:28:44+00:00,goosys,"レトロゲームエンジンおもしろそー－

駅の非常停止ボタンを押してみたいけど押せない→ゲームにしちゃえ！(Python/Pyxel) https://t.co/x4lwfj6qXL #Qiita @Tokoroteen__より"
771,2022-12-22 03:28:24+00:00,KreideTertiary,Pythonで実装されているパッケージがPy~となっていることがあまりに多いせいで、普通にPythonのことを調べようとしてPyThonと入れた（ただのガバ
772,2022-12-22 03:28:11+00:00,mayakisobot,"Mayaではpythonコマンドも使用できる。

pythonはシンプルでわかりやすいため広く使われている言語で、モジュール(追加機能)も多数存在する。

melコマンドのpython版も存在するため、melに慣れてきたらこちらも勉強してみよう。
なんならこちらから始めてもよし。"
773,2022-12-22 03:28:03+00:00,2017takeda,根本的なミスが発覚したためタイトルも変更しました｜#DevelopersIO CDKのLambda Pythonを使う場合にRancher Desktopだけで動かなかったがPATHの指定方法が間違っていた https://t.co/KxS9IOTgq8
774,2022-12-22 03:27:56+00:00,itsuon120n,"いつおんチャンネルで新しい動画を公開しました。
【Automatic Composition】初太-Hatta V4-No．2860【アルゴリズム作曲】 https://t.co/GabeWpumdn
#音楽 #Python #自動作曲 #プログラミング #Youtube"
775,2022-12-22 03:27:04+00:00,manabu2111,コードベース（Pythonスクリプト）が「GitHub」で公開されている、ライセンスは「MIT」
776,2022-12-22 03:26:18+00:00,d4c_premier_m,"＼若手メンバーのコメント／
因子分析は心理学のアンケート調査でよく用いられる分析手法です👨‍💻
因子分析に関してはPythonよりもRの方が簡単に詳細な分析と可視化まで行えるライブラリが充実しているイメージです（多変量解析一般に言えることかもしれませんが☝️）"
777,2022-12-22 03:23:56+00:00,_kuruken,"Webサイトに掲載するために、出版した書籍・雑誌の記事を整理中

振り返ってみると、IoT、AI、ブロックチェーン、NFT、RPA、Pythonなど

今年は、曲作り、メタバースに取り組みました
来年は、新しいジャンルに挑戦したい"
778,2022-12-22 03:23:48+00:00,manabu2111,"「Microsoft Office」用の「DeepL」アドインは1日で作れる ～公式ブログが紹介 - 窓の杜 https://t.co/8GLJUJQXw0 @madonomoriから
、AIを用いた翻訳サービス「DeepL」には開発者向けのAPIが用意されており、Python、.NET、Node.js、PHP、Java向けには、（続く）"
779,2022-12-22 03:22:34+00:00,toshizumi1225,あーpython入れてなかった
780,2022-12-22 03:22:14+00:00,_nckawve_slept,"DSAI前回｢セルの選択…セルの中央をクリックしましょう｣
今回｢データの分析、Python、リスト、タプル、コンテナ...｣"
781,2022-12-22 03:18:33+00:00,investortat,"Pythonでゴールデンクロスとデッドクロスを検出する方法について解説しました

関数化しているので、移動平均線やMACDなどで活用できます

Pythonをうまく活用すれば、完全な自動売買も夢ではありません
#駆け出しエンジニアと繋がりたい #Python #プログラミング初心者 https://t.co/txZKmfkrmn"
782,2022-12-22 03:18:25+00:00,zonene_ozimasa,"#ros で、 #CSharp が使える事に衝撃を受けている😱
（ネットのサンプルは、大体がcppかpython😅

なお、試してはいない😇"
783,2022-12-22 03:18:18+00:00,atarashicho,"#Python 関連の最新注目書籍
#情報学・情報科学 部門売上ランキング 6位！
『ゼロから作るDeep Learning ❷ ―自然言語処理編』
https://t.co/4UJ77c7iK4"
784,2022-12-22 03:16:49+00:00,atsushikidokoro,環境が整ったので『Pythonからはじめる数学入門』をやってみようと思います。
785,2022-12-22 03:16:21+00:00,ideakitchen2,"いよいよ9月ですね。 
始めるなら今！ 
一念発起して 
いまこそ 
未来の自分のための勉強を始めませんか？ 
すごく親切な講座です。 
 
Pythonプログラミング入門講座 
https://t.co/EwkugBr181"
786,2022-12-22 03:15:43+00:00,parvorbital2561,弊学(がというより、ウチがそうならどこの大学もそうかもしれないけど)Pythonとかいうプログラミングの講義はあったけど、Excelとかの使い方を教えて貰った記憶が1ミリもない。
787,2022-12-22 03:15:13+00:00,namiuchikurabu,"・今年発売分続き
笠原晃恭・村宮克彦『実証会計・ファイナンス Rによる財務・株式データの分析』
https://t.co/fxJwoTqbFP
佐々木浩二『マクロ経済の統計 はじめてのSNA』
https://t.co/aarm9Xo6K9
新谷元嗣・前橋昂平『Pythonによるマクロ経済予測入門』
https://t.co/L2A3icub7A"
788,2022-12-22 03:14:32+00:00,gamella,"最近、株価APIはPythonだけではなく、各種BIツールで分析可能にしてあげたほうが、多くの人にとって使い勝手いいのではないかと思っている。
例えばS3にCSVをおいて、AWS Athenaでアクセス権を個人ごとに渡すイメージです。AutoMLの恩恵を受けれることも重要だな、と。このあたり意見ある人いますか？"
789,2022-12-22 03:14:28+00:00,namiuchikurabu,"・今年発売分続き
岡田克彦編『Pythonによるビジネスデータサイエンス4 ファイナンスデータ分析』
https://t.co/Olw6ZFQpMw
翁邦雄『人の心に働きかける経済政策』
https://t.co/XxE3eKIcWg
小野義康『資本主義の方程式 経済停滞と格差拡大の謎を解く』
https://t.co/gevGSGNHLx"
790,2022-12-22 03:11:02+00:00,_s_g_t_k_,"int型をint型で割って(オペレータ""/""で)割り切れるならint型になると思ってたけどpythonは必ずfloat型で返すのね。明示的に整数にするにはオペレータ""//""を使うらしい。初知り。"
791,2022-12-22 03:11:00+00:00,SalesAnalyticsJ,"Pythonで時系列解析・超入門（その13）

テーブルデータ系モデルで複数先予測
（ディシジョンツリー）

#Python #Python時系列解析 #時系列解析
https://t.co/StWlFyDxd5"
792,2022-12-22 03:10:30+00:00,takeyan2501,"自分も使ってみようかな。あんなことやこんなことができるかも。Pythonの勉強にもなる。
と、一年前から考えてるがまだできてない。🥹 https://t.co/57HlLNiHjs"
793,2022-12-22 03:10:03+00:00,tcu_dc_bot22,Pythonか、憧れるよね〜
794,2022-12-22 03:09:47+00:00,HotArtistJAPAN,2. Pythonは、ハイレベル言語と呼ばれるプログラミング言語であり、人間が理解しやすい文法を持っています。これにより、初心者にとってもわかりやすく、学習しやすいです。
795,2022-12-22 03:09:07+00:00,Python_alert,【オンラインもくもく会】みんなのPython勉強会 in 名古屋#41 - TECH PLAY［テックプレイ］ https://t.co/0gp1VlVjcW
796,2022-12-22 03:09:06+00:00,Python_alert,Pythonで二重のクォーテーションを外したい - Teratail https://t.co/3ABBgZeRZu
797,2022-12-22 03:09:05+00:00,Python_alert,cimg/pythonでvenvによる仮想環境の作成がエラーになる - Qiita https://t.co/or5DxugDr5
798,2022-12-22 03:09:02+00:00,Python_alert,(Read) @FREE Intro to Python for Computer Scienc | koritobuのブログ https://t.co/yvFZZfGKtG
799,2022-12-22 03:07:39+00:00,uhiiman,"#うひーメモ
投稿時間:2022-12-22 12:07:38
東京の天気情報を取得するAPIをPythonで書いてみた
https://t.co/CfHm0iTe0c
#python"
800,2022-12-22 03:05:07+00:00,miyashin_prg,Pythonの最も簡単な始め方☺✨ https://t.co/im9fdn9OGy
801,2022-12-22 03:03:40+00:00,DALABO0426,"【2024年卒・インターン実施中！】
年末までに少し気持ちスッキリさせませんか？現役データサイエンティストが直接講師となり業務体験を行います！座談会も併せて実施！1つでも多く会社を知れるチャンス！https://t.co/BRDyX9SADv #インターン #24卒と繋がりたい #機械学習  #24卒就活 #Python #SQL"
802,2022-12-22 03:03:05+00:00,kento23410,"自己紹介
・25卒
・旧帝理系2年
・SE志望
・メガベンチャー、Sier、コンサルなど
・長期インターン○(今は✖)
・Go勉強中、Python、Cかじった程度

・ケース壁打ちやGD練習一緒にしてもいいよって方
・SE志望の方
よろしくお願いします！
#25卒 #25卒と繋がりたい"
803,2022-12-22 03:01:47+00:00,wl_izumi,Pythonは特にリファクタリングの前にコーディング規約をもう一度確認しなさい（自戒 - [memo] pep8-ja 1.0 ドキュメント https://t.co/aMnknMXzbx
804,2022-12-22 03:01:16+00:00,tera_house_h,「ITパスポートの正解選択肢はランダムに決められているのか、Pythonでカイ2乗検定して確かめる part2」。東京テクニカルカレッジ Advent Calendar 。https://t.co/vHjEfCpAAk (M) #ITパスポート #Python #カイ2乗検定
805,2022-12-22 03:00:44+00:00,3PySci_Nori,【バックナンバー】 【Pandas】行、列の追加（assign、append）［Python］ https://t.co/m6CAHuBdDx #pandas #python #プログラミング #数値計算
806,2022-12-22 03:00:13+00:00,datasciencetra,"pandasでone hot encodingしたいとき
pd.get_dummies(df['categorical_value'], prefix='hoge') #pandas #python"
807,2022-12-22 03:00:10+00:00,shima_farm,ラズベリーパイより、12月22日12時0分の空模様と気温 -2.375℃ #raspberrypi #python #fswebcam #photo #北海道 #オホーツク #イマソラ https://t.co/nDAEe8XE4r
808,2022-12-22 03:00:07+00:00,rsm_mzk,"【BLOG（再）】
Debian 11 (bullseye) - Python 3.9 インストール（ソースビルド）！
https://t.co/Xt4yqXjs1D"
809,2022-12-22 03:00:06+00:00,SuguruOWADA,"ndarrayに適用する各種関数を扱います。 #はてなブログ #Python #データサイエンス
Pythonによるデータ分析(その09/X) - 「大人の教養・知識・気付き」を伸ばすブログ
https://t.co/gdqD5qsqBD"
810,2022-12-22 03:00:03+00:00,3PySci_Nori,"【3PySci's Python Tips】

JSONファイルでは”(ダブルクォーテーション)を使う。

‘（シングルクォーテーション）ではエラーになる。

#ツール開発
#Python学習
2022/12/22 12:00:03
https://t.co/MO982HwhJJ"
811,2022-12-22 03:00:03+00:00,moveitAcronet,"「NumPy 1.24.0」リリース

Pythonで数値計算を高速に行うためのライブラリであるNumPyの開発チームは、最新バージョンである「NumPy 1.24.0」を12/19にリリース

詳細は↓↓↓

#駆け出しエンジニアと繋がりたい
#エンジニアと繋がりたい
https://t.co/HgzS0Wlke5"
812,2022-12-22 03:00:01+00:00,Freelance_IBT,"#フリーランス の #Python  #エンジニア を募集しております📢
＼

◆職務内容
AI/IoTを活用したPoC支援

◆必須要件
・IoTデバイス(Raspberry Pi、Jetsonなど)を使用した開発、検証：3年以上
・pythonでの設計、開発：4年以上

◆単価　〜税抜150万円

◆応募はこちらより🌍
https://t.co/MgY6GCqFJm https://t.co/yXyuJ1RNc4"
813,2022-12-22 03:00:01+00:00,books_python,"こんにちは。Python関連書籍のご紹介です。
新・明解Python入門 https://t.co/Ith8mz9Wa1 @amazonより"
814,2022-12-22 03:00:00+00:00,systemi_recruit,"／
お昼の12時になりました！🍣🍣
＼

システムアイの自慢のエンジニアたちが執筆！本日紹介する記事はこちら👇
【VSCodeの拡張機能紹介】 https://t.co/zwmV1W37d4
【PythonでDeepLearningを学ぶ ～ 準備編】 https://t.co/coVy2Oo2of #Qiita #VScode #Python"
815,2022-12-22 02:53:16+00:00,shinchankosen,実験のC++の実装は30分で終わるのにグラフプロットするだけのpythonの実装に4時間格闘して結局諦めたのなんだかなー
816,2022-12-22 02:52:00+00:00,k63635472,"VBAの勉強を開始しました
まずは簡単なマクロを作ってみることから始めました
約10年使っていたエクセルですが【開発】は初めて使う機能でした
今まで入力された伝票を消去するようにしています
Pythonよりもこちらの方がなじみやすく使い勝手も高い気がしています
#VBA
#プログラミング https://t.co/3pjyiXB3Sh"
817,2022-12-22 02:51:53+00:00,kitakkun_pb,Pythonアンチですこんにちは🫠
818,2022-12-22 02:51:00+00:00,WQ7sKhLAMr3Cqqn,"「Pythonを使って”画像ファイルを読み込む”アプリを作る」を掲載しました。
このあたりからどんどん難しくなってくると思われます。挫折ポイントその１ですね。雑魚な私もこの辺で心折れかけました。
最初はこういうものだと流れだけつかめればいいでしょうね。https://t.co/Sqo3YtC8oU"
819,2022-12-22 02:50:01+00:00,OjiTec,"Python基本構文の備忘録
指定Path(sPath)以下の全てのファイルリスト(list_file)を取得
for (base_dir, _ , file_name_list) in os.walk(sPath):
 for file_name in file_name_list:
  y = os.path.join(base_dir, file_name)
  list_file.append(y)
return list_file
#プログラミング #Python"
820,2022-12-22 02:48:19+00:00,yu_oishi,実際はPythonもよく分かってないのでオーバーロードの代わりにtype()で引数の型を見て処理を変えたり、整数ポインタの代わりに整数1個のリストを渡したりしてるんだ…
821,2022-12-22 02:48:08+00:00,kitakkun_pb,"とりあえず型なしPythonを倒して型ガチガチPythonやるために型ありPythonの環境構築勉強します
研究で触ることになるかもしれないし、型まわりなんとかしたい"
822,2022-12-22 02:47:54+00:00,pukusaan,"Pythonで、ココナラの自分のサービスの検索順位検出アプリ作った。

毎日、順位チェックしていたけど、これでワンクリック→データ記録→データ集計までできるよ。

数分の作業が、数秒に短縮。
自動化！自動化！"
823,2022-12-22 02:46:10+00:00,tech_wiki,[Link] ねぇPythonのその仕様，本当に理解してる？？ - Qiita&gt;https://t.co/52bVafDmFv
824,2022-12-22 02:45:11+00:00,mcglynnshdqa,"ゲーム作りで覚えるPythonプログラミング 9A8EWNW

https://t.co/keZlQL4BFT https://t.co/xO37la1xRz"
825,2022-12-22 02:44:09+00:00,AsakuraPub,"大変好評を頂いている新刊の『Pythonによる実務で役立つ最適化問題100+ (1) (2) (3) 』ですが，
おかげさまで「忽ち重版」となり，緊急重版分が出来してまいりました🎉
皆様誠にありがとうございます．
一部品切れの書店・ネット書店さま在庫も近々に回復見込みです！

https://t.co/20kkaR1Geg"
826,2022-12-22 02:43:12+00:00,ijufumi_0810,Pythonのアドカレ、Pythonっていうより機械学習がメインテーマじゃないかって思う
827,2022-12-22 02:43:11+00:00,elkel53930,すっかりPythonばかり書いてる人になってしまった。
828,2022-12-22 02:41:40+00:00,newtonswitch_ut,この本以外にもPythonの入門書は何冊か読んでいたのだけど、人によってコードの書き方が違うから、逆にそれによって理解が進んでくれた実感があって、今までの時間は無駄じゃなかったんだなと思えた。逆に言うと、この本一冊で理解できたといえる本は選べないんだけどね
829,2022-12-22 02:39:36+00:00,Cheese_Itiyu,Pythonやってる方いませんか？
830,2022-12-22 02:39:36+00:00,nkogiso1,"卒業生の田中康平君が，後輩のために高著を送っていただきました．ありがとうございます．
Python使って，解析するぞー．．．・・ 私じゃないけど．

みなさん，とってもいい本ですので，ぜひ，買ってください！

https://t.co/22SBDxQb38 https://t.co/91lZitUjmm"
831,2022-12-22 02:38:28+00:00,kaji_kajik,Pythonおもしろそう
832,2022-12-22 02:38:09+00:00,newtonswitch_ut,"雪の影響で本屋さん行けなかったからKindleで買った「最短コースでわかるPythonプログラミングとデータ分析」買って良かった。
今までが英語の教科書的な文法の勉強に終始していたせいで、全く使い方がイメージできない感じだったのだけど、こうやって使うんやで~って教えてくれるのが面白い😊"
833,2022-12-22 02:37:06+00:00,smj_tcBot,"指定した領域のラスタータイルをダウンロードしたりGeoTIFFに変換してくれるPythonパッケージをPyPIで公開しました！
https://t.co/ttXOTn7hPv"
834,2022-12-22 02:36:25+00:00,RC_pukupukutaiy,自分でPython書くの初めてだけど無事C++のノリで書いて爆死した
835,2022-12-22 02:35:05+00:00,mochipapa40,@python_begin ダウの強さの割に先物がついてこなかったところがちょっと気になりますね💦今日上がってくれたら良いのですが、下がると更に悲観が増しそうでちょっと怖いです🥹
836,2022-12-22 02:34:07+00:00,bookcomp_info,"⚡12月22日  新着ランキング⚡

Pythonでできる! 株価データ分析
片渕彼富（著）

＼データベース  Amazonランキング第1位！／ [12月22日0時点]
https://t.co/8Va5jXxruE"
837,2022-12-22 02:33:32+00:00,mikanchan042,"n = [ここまでの一連のツイート]
for 際どい描写 in n:
　　　　print(知らんけど)

(Python構文)"
838,2022-12-22 02:33:14+00:00,tatatatatamiya,世界標準MIT教科書 Python言語によるプログラミングイントロダクション第3版 John V. Guttag(原著) - 近代科学社 | 版元ドットコム https://t.co/ZazZyuFXqi @hanmotocomより
839,2022-12-22 02:31:52+00:00,itbooks_jp,【新着本】 2023年1月31日発売 世界標準MIT教科書　Python言語によるプログラミングイントロダクション 第3版  John V. Guttag 久保 幹雄 麻生 敏正 木村 泰紀 小林 和博 斉藤 佳鶴子 関口 良行 鄭 金花 並木 誠 兵藤 哲朗 藤原 洋... https://t.co/ZCP0Dxa2Ar
840,2022-12-22 02:31:33+00:00,susumuis,Javaみたいなガチガチな言語より、Pythonみたいなゆるい言語の方が好きだな
841,2022-12-22 02:29:23+00:00,_kagamaru_,@jun50_python スリッパ買ってレビューして
842,2022-12-22 02:29:07+00:00,tee_shizuoka,"成程、確かにc++が多かったイメージ。
Pythonぇ…
実務ではpythonやしな、c++のレベル上げてもな…
ん〜。 https://t.co/AzGHLkIoy9"
843,2022-12-22 02:28:50+00:00,AppMath_tan,"機械学習やデータ分析においておすすめのpythonライブラリを挙げておくです。この５つをそろえておけば困ることはあまりないのです。
tensorflow
numpy
scikit-learn
pandas
matplotlib"
844,2022-12-22 02:28:11+00:00,kitakkun_pb,まあPythonでfor文かくと遅いのはインタプリタ型言語なだけあってコンパイラで最適化みたいなことができないからか(?)
845,2022-12-22 02:27:59+00:00,bawhouse,"2022-12-22 11:27:59 のおすすめのアイテムは↓ 
お家時間を有効にクリエイティブに Pythonではじめるデスクトップアプリ開発入門 https://t.co/BtmyvO14XI"
846,2022-12-22 02:24:47+00:00,kouraomoteko,プログラミング言語の擬人化あるのかな Objective-CのMRCたん一択や 几帳面キャラはインデントに小煩いPythonたんか PHPはモブ 刀剣乱舞並みに系統があるキャラ図ができそう
847,2022-12-22 02:24:22+00:00,selfdevelop2019,"ブログ連続更新986日

#ブログ #プログラミング勉強中  #プログラマー #機械学習 #スクレイピング #Python #プログラミング #PHP #Ubuntu #仮想通貨 #メタバース #プログラミング独学 https://t.co/g8E9N5XlpD"
848,2022-12-22 02:22:45+00:00,tomas_unity,"Pythonのフレームワークだいぶ触ったしJava,JSでネイティブアプリ作ったしUnityで3Dゲーム作ったり、サーバーとの通信やったし次は何の言語触ろう。春休みにインターンでGOを学べるのも紹介して貰ったし、元持ってる技術のUnityのインターンも紹介して貰ったしフロントの方の勉強かなぁ"
849,2022-12-22 02:22:43+00:00,lynn_suzumiya,PyTorch（PythonのAIフレームワーク）を「パイタッチ」と読んでしまった…つかれてるな…
850,2022-12-22 02:22:37+00:00,atom_HeV,"Pythonのor, andの返り値を使うのおしゃれすぎる"
851,2022-12-22 02:20:25+00:00,WQ7sKhLAMr3Cqqn,"「Pythonを使ってアプリを作る方法について」を掲載しました。下記、ご参考までに。
基礎を習ってきたら、簡単なアプリを作ってみたいですよね。簡単でも命令通り動かせたら、なんかエンジニアになった気分になりますね。
https://t.co/jep38g7TYe"
852,2022-12-22 02:19:52+00:00,yu_oishi,とりあえずプロトタイプとしてPythonでテキストベースで作ってみてるけど、最終的にはUnityに乗せることを念頭に最初からオブジェクト指向、イベント駆動型で設計した方がいいか
853,2022-12-22 02:15:54+00:00,trendsbot4,"日本の今のトレンド第1位は'#すかいらーくサンタ'だ！，関連ワードを可視化しました！ #python, #wordcloud https://t.co/IgqcN6DNHe"
854,2022-12-22 02:13:38+00:00,kunimitaiyoh,"Python 3.10 の構造的パターンマッチングって式じゃないのがいかにも（悪い意味で）Python クオリティだなあ。
書き方がけっきょく手続き的になる。"
855,2022-12-22 02:13:11+00:00,_51,"京都大学 Python プログラミング演習
ひまだったらやってみる"
856,2022-12-22 02:11:40+00:00,murasametech,"色々繋げてていったらラズパイの電源ピンとGNDピンが足りなくなったのでブレッドボードに移行です😅

#RaspberryPi #ラズパイ #python https://t.co/ueCIw3SV1q"
857,2022-12-22 02:10:46+00:00,realitycw,RustだとSerde互換のtoml-rs/tomlがあるけど、コミュニティは成立しているから良いんだろうか。まあ、大きいコミュニティを持っているPythonはなかったのがおかしい感じはするし、小さいとそこまでやる理由もないかな。
858,2022-12-22 02:10:00+00:00,a_ranking_news,"(12/21) honto 本の通販ストアランキング &gt; コンピュータ・IT・情報科学 &gt; プログラミング言語ランキング7位:増井敏克 （著）『プログラマを育てる脳トレパズル 遊んでおぼえるＰｙｔｈｏｎプログラミング＆アルゴリズム』
https://t.co/d6VTwhRtAA"
859,2022-12-22 02:09:22+00:00,uhiiman,"#うひーメモ
投稿時間:2022-12-22 11:09:21
多層パーセプトロンを１から作ってみた
https://t.co/8M6ydmz2IP
#python"
860,2022-12-22 02:09:08+00:00,programming_inf,エンジニア学生が普段使っているプログラミング言語、1位は「Python」【サポーターズ調べ】 https://t.co/uC2MF9lQYo
861,2022-12-22 02:08:31+00:00,trendsbot4,"日本の今のトレンド第1位は'#すかいらーくサンタ'だ！，関連ワードを可視化しました！ #python, #wordcloud https://t.co/zJqcfsknmL"
862,2022-12-22 02:05:20+00:00,jobchanger_mizu,"@it_skill_trend フォローありがとうございます✨
JavaエンジニアでPythonを副業で使おうとしようとしていたので、ジャストタイミングでした👏拝見します！"
863,2022-12-22 02:05:08+00:00,kamikudakun,東京の天気情報を取得するAPIをPythonで書いてみた https://t.co/J5FtJ4nWFq #Python #API
864,2022-12-22 02:05:02+00:00,freeengineerBT1,"・案件名：開発（python）機械学習・シミュレーター開発案件＠リモート
・概　要：空調温度の最適制御を行うシステムの開発
・スキル ：システムの設計書、pythonコード、試験項目書の
矛盾点を洗い出し修正案を提案できる。
・勤務地：フルリモ
応募は以下URL👇
https://t.co/0lQjm9U48W
#SES"
865,2022-12-22 02:04:20+00:00,Seed57_cash,"&gt;RT
ほんそれ。pythonで書かれてるのでscipyにはかなわないけど、これはたまにpython勢が得をするやつ。"
866,2022-12-22 02:02:01+00:00,WnG75Y3nnuvh3kL,"Python衛星データ解析みんな買ってる、、
どんな感じか知りたい、、"
867,2022-12-22 02:00:08+00:00,TryPython,"2022-12-22 11:00:08 のおすすめのアイテムは↓ 
お家時間を有効にクリエイティブに Pythonではじめるデスクトップアプリ開発入門 https://t.co/eExLah7lfY"
868,2022-12-22 02:00:04+00:00,TechnologyBook8,[新着ランキング] Python機械学習プログラミング PyTorch＆scikit-learn編 impress top gearシリーズ https://t.co/k30gLunkTV 著作：Sebastian Raschka
869,2022-12-22 01:59:23+00:00,kouexwas,"Pythonって2way SQLのライブラリないんですかね？

需要ない？"
870,2022-12-22 01:58:07+00:00,bookcomp_info,"⚡12月22日  新着ランキング⚡

Pythonでしっかり学ぶ線形代数 行列の基礎から特異値分解まで (KS情報科学専門書)
神永正博（著）

＼コンピュータサイエンス  Amazonランキング第14位！／ [12月22日0時点]
https://t.co/lC1SKMhaRL"
871,2022-12-22 01:55:22+00:00,disappo_koiru,Python系の授業でgnuplotが過去のモノ扱いされている…
872,2022-12-22 01:54:27+00:00,gomafreeeeeedom,今日の #Python Quizは少しコード長めですが、2重・3重のループ処理・条件分岐はプログラムを書く上でよく使います！ぜひチャレンジしてみてください！ https://t.co/mrdk3GrV0q
873,2022-12-22 01:54:04+00:00,technews4869,"「いい感じに成長する」エンジニアのキャリアと学び方 - 2023年オススメPython本を添えて - Lean Baseball
https://t.co/w5NEJQEr8p"
874,2022-12-22 01:53:32+00:00,yamagut11,"SymPy
SymPy is a Python library for symbolic mathematics

Chaquopy
The easiest way to use Python in an Android app

Chaquopyの設定で苦戦
no python interpreter configured for the module"
875,2022-12-22 01:52:10+00:00,hidekisaji,"おはようございます😊

/
#今日の積み上げ 
\

🌈データサイエンス

🌈seo

🌈積立

🌈英単 文法 シャドー 長文

🌈読書

🌈ランニング

🌈ムエタイ

🌈ヨガ

🌈腹筋腹斜筋HIT

/
素敵な木曜日を✨
\

#朝活 #花 #投資 #ヨガ #Python #webマーケ #英語 #読書 #ランニング  #ムエタイ https://t.co/e6Ughh9x7b"
876,2022-12-22 01:45:23+00:00,ema70055702,"pythonでlistをsetやdictにするだけで検索スピードが1000倍くらい早くなるという知見を得た…知らなかった…
1日かかってたスクリプトが1分くらいで終わった…
https://t.co/bRwtvz2XCa"
877,2022-12-22 01:45:09+00:00,kamikudakun,1から学ぶDeepLearning (2) https://t.co/013QepkO7K #Python #初心者 #MachineLearning
878,2022-12-22 01:44:01+00:00,yaa_oredayo,@kk22blacknight pyenv使ってPython管理するか、ゴリ押しでPythonを2種類入れるかしよう
879,2022-12-22 01:43:52+00:00,k_otogawa,まさか自作ライブラリを世に出すのが、goよりもpythonよりも dotnetの方が先になるとは思わんだ。
880,2022-12-22 01:41:01+00:00,takemoto_youdou,なぜPythonは人気がある言語なのに、あまり業務で使用されていないのか？｜竹本要道のサヤ取り物語＠NFTで暗号資産な技術クリエーターℒ #note #業界あるある https://t.co/M2qEmQ8xwn https://t.co/5UT3QUIdYG https://t.co/uNgvtJsFei
881,2022-12-22 01:40:41+00:00,fujii_chikara,"【リモート相談可 / Python / 週3日】医療関連データの解析業務 | ランサーズエージェント（Lancers Agent） e0fe
https://t.co/2sQOUZqCBu"
882,2022-12-22 01:40:17+00:00,BlackyDesigning,@tantan_python そうなんですよ(笑)
883,2022-12-22 01:40:07+00:00,realitycw,そういやPythonにはtomllibが入ったんだっけ。JSONやXMLは標準ライブラリに入ってることが多いけど、TOMLを使ってるのに標準ライブラリにないってのはちょっと問題な気もするよね。
884,2022-12-22 01:39:07+00:00,bookofbear,"機械学習エンジニアというのは一般的に言われているWebエンジニアやSEなどの業務とは結構違っていて
確かにPythonなどを中心にプログラミングを行っていくのですが、それ以上に数学や論理、モデルの解析など必要な事項が多々あります。それでもすごく楽しいのです。

#機械学習エンジニアと繋がりたい"
885,2022-12-22 01:38:41+00:00,j_st334,powershellで色々作ってるけど移植性考えるとpythonの方が良いのか・・・？
886,2022-12-22 01:38:00+00:00,tj_seshiro,"Pythonエンジニアおりませんか～
初日以外リモートです！
設計～テスト（顧客折衝もあり）とコーディング、テスト（FW：Django）とそれぞれあります！
貴社個人までです！"
887,2022-12-22 01:36:19+00:00,m8nJDvFSwZYLTVC,"@tokuhira @Fg5ClXzzqj6XHjh そうなんですか！
python と同じですね〜"
888,2022-12-22 01:35:29+00:00,kancolle0000,"nixラッパーのdevbox。もうphpとかrubyとかpythonとかを環境毎にDockerfile作るのに飽き飽きした人やanyenvがイミフになった人には良いかもｗ
php71-74辺りのパッケージがあれば良いのになぁ。 https://t.co/ubluv4OqLU"
