,Date,User,Tweet
718,2022-12-22 13:16:59+00:00,ttrippsa,"私が知っている成功者はすべて自分に与えられた条件のもとで
最善を尽くした人々であり、来年になれば何とかなるだろうなどと
手をこまねいてはいなかった。
政治家、エドワード・W・ホーさんの言葉です。"
719,2022-12-22 13:16:59+00:00,RevenantDIY2,"@041105290523n え！？小麦を使った醤油があったって事ですか…衝撃なんですが🙄

食は、一気に変えるの無理なんで、少しずつ変えていきたいですね。

あとは、100%米粉パンの賞味期限が延びれば、日本の食は一気に変わりそう🥺"
720,2022-12-22 13:16:58+00:00,caimkeim,フジテレビ、政治部記者が岸田政権の総理周辺を籠絡か https://t.co/gwlHGBRYCm #MT2
721,2022-12-22 13:16:58+00:00,revampkk,@masirito22 @ssk_ryo ズラは政治資金で購入した訳ではありません。
722,2022-12-22 13:16:55+00:00,ts_koro,"「沖縄県民」がトレンドになっていたので思い出した。昔、政治とは関係の無いテレビ番組で沖縄のある父親が米軍人と結婚した娘の事を誇らしく語っていた。
米軍基地反対が圧倒的ならこんな自慢はできないだろう。
沖縄に行った事もないがマスコミの伝える沖縄のイメージには疑問を感じる。"
723,2022-12-22 13:16:54+00:00,2039tsk77,"トランプ大統領
①「『FBIとツイッターが共謀してバイデンを当選させたのだ！』とFOXの政治評論家が述べた。
②  2020年大統領選挙は不正に仕組まれ、盗まれたのだ」 https://t.co/0zfClCZqVB"
724,2022-12-22 13:16:53+00:00,5HFnEtMHU1lyMuJ,"@NEKOBEnearU @Bro_Nobu_ え！これ初めて知りました！
あまり話題にはなっていない（？）んですかね。問題になっていないことに問題を感じます。"
725,2022-12-22 13:16:52+00:00,half09kbn09897,人にはすべて能不能あり。一概に人を棄て、あるいは笑うべからず。 (幕末政治家)
726,2022-12-22 13:16:45+00:00,sOvvREIOXzvc1zY,"糞迷惑な表示にしたのは誰だ❗
どうせ反日政治家だろう。https://t.co/LfJANXUEzQ"
727,2022-12-22 13:16:44+00:00,precious_nijiko,"ロンドンやワシントンの当局者は、そのような議論にはあまり関心がない。

彼らの関心はむしろ、この事件が長引けば長引くほど生じる政治的圧力にある。

政治アドバイザーがよく言うように、この事件はひどい目にあう。→"
728,2022-12-22 13:16:41+00:00,Hibiki_0520,@62rjHTEEWKrAjEU いっその事政治家の給料０円化政策を始めてもいいんじゃね？w
729,2022-12-22 13:16:40+00:00,Mio_startrain,"@honeyzakuro そうだね！
私は文系だから政治経済ってなってるけど"
730,2022-12-22 13:16:39+00:00,TsubakiHidamari,"政治家をこんな方々と同列に並べて「豪華」とヨイショする記事が出るくらいなんで、有名人も吉村知事と対立というイメージが付きたくないんじゃないですかね。

https://t.co/VgZId0y5Ui https://t.co/kvCMfWQMaC"
731,2022-12-22 13:16:35+00:00,machi7999,"ゼレンスキーはパフォーマンスが上手いな
政治家に必要な要素や"
732,2022-12-22 13:16:33+00:00,BTSAaqkSjgrZFhr,別に今まで政治に興味なかったけど、チンポ？この親子には単純にイライラする。チンポ？ https://t.co/kTMq6ZYH9F
733,2022-12-22 13:16:25+00:00,kamomen_rewaka,@jyoutyaku 「れいわ新選組若者勝手連及び政治団体れ若連のツイートについての文責は代表であるかもめんにある」という事実と「れいわ新選組若者勝手連及び政治団体れ若連の公式アカウントのツイートはかもめん個人の私的なものではなく、それぞれの公式発言である」ことは矛盾しませんよ、、難しく考えすぎw
734,2022-12-22 13:16:22+00:00,HiroshiDesu2019,後退国、日本。 https://t.co/NBo3DC7hfK
735,2022-12-22 13:16:19+00:00,Joe_MILFlover,@howtotakeaname 拼政治英一
736,2022-12-22 13:16:18+00:00,shiroi_suna_2,@hazuki073 ありがとうございます‼️🙇🙇🙇
737,2022-12-22 13:16:16+00:00,tvbanban,"今を時めく政治家さんだけど、誰かに凄い怒ってるか恨んでそうな顔だなぁ。
全体じゃなくて個人で凄い嫌な事でもあったんだろな"
738,2022-12-22 13:16:16+00:00,chocacao9,@SuzanneK23 政界には文化や学問を理解し大事にするメンタリティが育たないんですね。政治と結びつくと学問も文化も腐ってしまう。大学図書館の書物も場所がない事を理由に希少本以外は処分。
739,2022-12-22 13:16:15+00:00,syukyouseiji,"@dancer_muddy @s99465472 @YOSHI56545937 @pchip3 幸せすぎる洗脳だなぁ
私はあなたの人生についてもっと話してほしいのですが、質問に答えてくれないのですか？

では、逆に質問してくださいよ。私が何故信心を始めたのか？どんな体験をしているのか？家族はどんな状況なのか？"
740,2022-12-22 13:16:12+00:00,otaniyukinori,今日はシャアが難民用コロニー、スウィートウォーターを占拠した日だとか。「難民のための政治」を語った彼。連邦政府の戦争難民給付金を狙って、困窮ビジネスをやってたかもしれないですね。無駄に炊き出しとかやったりして。 https://t.co/lMYbbpVHhR
741,2022-12-22 13:16:11+00:00,shouboh_,"９０歳のお爺さんと１４歳の女の子
有名な政治家と普通の青年
今すぐ搬送しても助かるか微妙な子どもと今すぐに搬送すれば助かる高齢の人
どちらかを選ぶ方法なんてどんな教科書にも載ってない
その時の救急隊の判断がベストなのかは分からない
けど人を助けたい気持ちは皆同じなんです。"
742,2022-12-22 13:16:10+00:00,edokaiki,欧米各国が移民国家の現状から脱しようとすれば、それこそ民主主義の議会政治などやめてしまってファシズムにでもなるしか解決法がないように、日本もまた日本が移民国家になってしまった明治以降の近代議会体制をやめるしか手立てはないだろう。
743,2022-12-22 13:16:10+00:00,nyangoleft,"年金を半分にし、開始は65歳に遅くした
これからもマクロスライドで削り続ける

経済運営がまずいので20年前より賃金も減ってる
宗教と癒着してる政治の結果、日本はこうなりました"
744,2022-12-22 13:16:08+00:00,StsrShooting,自民党政治では国が破綻する。 https://t.co/zaVbvrHQfi
745,2022-12-22 13:16:06+00:00,rifureha,現在の国際政治においては、債権国と債務国とどちらが立場が上かというとたいていの場合債務国の方が立場がうえなんですねよ。世界最大の債務国であるアメリカが世界の覇権を握っていて、世界最大の債権国である日本が立場が弱い。日本はもっと内需拡大をやって債権を減らした方がいいのです。
746,2022-12-22 13:16:04+00:00,raoka0000,@YossannXI 独裁政治やつじゃん
747,2022-12-22 13:16:04+00:00,Theday_1129,@SF_SatoshiFujii 貴方が、政治家になって実現してください。
748,2022-12-22 13:16:03+00:00,misorakunn,"最近、色んな国とか
日本の政治がとかで悪い意味で
クソみたいな世界になってきてる。
どうせクソな世界になるんだったら
ポプテピピックくらい
クソな世界になってほしい。"
749,2022-12-22 13:15:53+00:00,athos34_bot,王に？王は子どもだ。リシュリューが全て彼の名のもとに政治を行っている。それじゃあ、リシュリューに乾杯することになる
750,2022-12-22 13:15:52+00:00,jypseisakubot,少子高齢化の中で、若い有権者が減り、高齢者の意見ばかりが政治に反映される状況があります。（中略）民主主義国家として不健全な状態であると言わざるをえません。若者党は、未成年の子を持つ親に対し２票分の投票権を与え、若い世代の意見が政治に反映される「子供選挙権」制度の創設を目指します。
751,2022-12-22 13:15:52+00:00,Arachin0417,最近予想をすることに嵌っています。政治・経済・景気・為替・野球・芸能（競馬は除く）何でも予想します。気が向いたら書き込みますので、その時は宜しく！！
752,2022-12-22 13:15:51+00:00,ecconee_13,"国民の生活を変えるのに、閣議決定って。本気で国民の生き方を見てますか？
増税、原発、医療費、
もう一定の国民の声しか聞こえないんだろうな。
水道が止まる、ガスが止まる、冬休みは給食がないと、相談された。
そういう思い、現職の政治家の皆さん、したことありますか？"
753,2022-12-22 13:15:50+00:00,BotCHANGE,国民みなさんの幸せよりも自分の利益を優先するような人間は、本当の政治家ではありません。【朝倉】
754,2022-12-22 13:15:46+00:00,hanaemon201,"私はロシア国民や文化芸術、自然、料理好き。

だが日本人が日本を護る策を練るのは当然。
大きなお世話
露政府の皆さんが日本の政治家だったら何を考えますか？今の日本がどのような立ち位置だと？

ウクライナ人には同情するがPutinの考えも少し解る。でもロシアに日本の防衛に文句つける権利はない https://t.co/whLKwpLm7T"
755,2022-12-22 13:15:44+00:00,Hibiki_0520,"@pnpn023 それいい案👉😏👉
ただ、政治家の皆様方は自分たちが苦労するのは嫌だから可決しないんだよなぁ…"
756,2022-12-22 13:15:44+00:00,Marufuku0214,"@kuu331108 メディアはデマ太郎出すな💢
日本がおかしくなる発信者
要注意人物だよ。

政治家の前に人として嘘つき
治してから出直せ！"
757,2022-12-22 13:15:40+00:00,tskz503811,"政治家、閣僚は各職種のプロではなく、ただの無知なサラリーマンです！
自分達が行動する訳ではないので好き勝手言ってるだけです！"
758,2022-12-22 13:15:35+00:00,tanasyu0123,マイナンバーカードの義務化は、国会議員を筆頭に日本全国の議員だけでいい。彼らのカネの出入りが国民に可視化されれば間違いなく、政治は良い方向に向かうだろう！
759,2022-12-22 13:15:35+00:00,Q6sIv,"@Frenkie1997_ @dadasadadasada @Waribashi031216 @livedoornews 億なら問題？
なら何千万は？何百は万は？
何処からなら問題？
貴方個人の価値観で「これなら税金使っていい」で決めれるものじゃないんだよね、税金って。
何度も言うけど、これを許すなら政治家が不正受給したり増税したりすることに全く意義をいえないぞ？"
760,2022-12-22 13:15:35+00:00,9XkRt4apBhD1dj6,"@ensemble43530 日本に住んでてばかばかしい
増税、政策失敗、増税、日銀に借金して
アホな政治、国会に必要な人間どれくらいいるの？
日本終わりだな"
761,2022-12-22 13:15:30+00:00,tetsuryokuAA,『センタ－試験倫理、政治・経済の点数が面白いほどとれる本...』 5分 https://t.co/xtw1gf0mSj #studyplus
762,2022-12-22 13:15:24+00:00,June3rdSub,@mizyumaru3100 選挙や政治家にバカみたい詳しい女子大生と話したことあるけど「なんだコイツ」となった、可愛かったのに
763,2022-12-22 13:15:22+00:00,tsarens_juveler,"一度決めたことを全く動かせなくなる無能な為政者が多い中これは英断
日本人はいつまで新型コロナウイルスを新型と呼び続けるんだろうね
企業や個人がどれだけ過剰な対策は不要じゃね？と考えても行政が方針を変えない限り大手を振って廃止できないこと理解してない政治家や官僚多すぎ https://t.co/BbbLW35EEP"
764,2022-12-22 13:15:21+00:00,p2te,笑えるけどなんか状況的に本当っぽくて笑えない こういうところを締められない政権が弱いのは、それはそうだよねーとなる -- フジテレビ、政治部記者が岸田政権の総理周辺を籠絡か : 市況かぶ全力２階建 https://t.co/5TrXELSAEr
765,2022-12-22 13:15:20+00:00,RamApex3,"@2RBaweIMh48p1ZY @ensemble43530 その接点についてはもう説明した筈です。
ではここで話を戻しましょうか。
私はその「激務」の認知を増やす必要があると考えます。
今の世論が「政治家はゴミだ」から「忙しいからしょうがないよねー」に変わるのは政治家に寄り添ういい機会になるかと考えます。"
766,2022-12-22 13:15:18+00:00,possama_syukatu,"自分らより賢い人らが検討を重ねてやってんだから一般人ましてや学生がとやかく言ってもすでにそれは想定済みで、そのリスクを抱えても行う決断をしたんじゃね？って大抵の事は思う🙄
政治とかはまさにそれで、声を…

続きは質問箱へ 

#Peing #質問箱 https://t.co/Od4ol4fa0K"
767,2022-12-22 13:15:18+00:00,ooooobaaaakaaaa,@like_like_sky そんなに自分を責めないでください。自分は自分、親の自慢になるかならないかなんて気にせずに行きましょうよ！！自分なんておじいちゃんが政治家で、嫌気がさしたので家出した後にいろいろあってつかまって顔に泥塗ってやりました！！
768,2022-12-22 13:15:12+00:00,genespreader100,@nemuwo_nojob クリーンな政治👌
769,2022-12-22 13:15:12+00:00,YS0fclc9xvER9Bm,@AARKdbWeK7hQeCV @tyhfaYbGoAwJaU4 @GOBURO @toshio_tamogami それと、国民を騙し増税してまでアメリカの在庫処分の務めを果たそうとする岸田政権と自民党政治。
770,2022-12-22 13:15:11+00:00,StarguardKb24,@MIKITO_777 所詮、立憲のすることですから。立憲は机上の論理が現場の論理と遥かに乖離していても、机上の論理を現場に強いる政党ですから。今の野党の政治家に｢何か｣を期待するのは、大いなる間違いです。
771,2022-12-22 13:15:11+00:00,gohhho9728,"政治とマスコミ支配する巨大コングロマリット、電通の闇

電通をぶっ潰せば日本は変わる
https://t.co/VJ4yRnIeJd
https://t.co/bCebHHB4G3"
772,2022-12-22 13:15:08+00:00,ILLmaranium,"なんか逆に統一教会が日本の良心だった感出てない？
岸田統一教会切り始めたから少しは大人しくすんのかなと思ったら、政治家生命と引き換えにしてでもぶっちぎっていくぜみたいなスタンスになり始めた。"
773,2022-12-22 13:15:05+00:00,osusume_etc,少子化問題解決策「僕が仮に政治家だったら、少子化対策として何をやるか？2　一夫多妻制を導入する！」 https://t.co/VLPGgnjfK0  スマホ用にリライトしました。
774,2022-12-22 13:15:05+00:00,MeiRana1715,日本を本気で良くしようという思いで政治家を目指している人の口から、割りに合わないとか損するとか、平気で言って情に訴えてる人は本気でこの国を変えようと思っていないと公言しているようなので、絶対に信用できない。
775,2022-12-22 13:15:04+00:00,earlgre67449996,"@ch1hv @KK00905831 @JP_de_Gambal おっしゃる通りです。
日本人の為に働かない、日本人の顔した異国の政治家は全員辞職して欲しい。
日本人はもっと怒るべきです😤💢"
776,2022-12-22 13:15:00+00:00,mainichi,"岸田首相、連夜の会食　高市氏とは“手打ち”?　交わした酒の意味
https://t.co/aIZugkwE0P

岸田文雄首相がこの1カ月余り、政治家や経済人との夜の会食を精力的に重ねています。閣僚の辞任ドミノなどで首相の求心力低下が指摘される中、交わした酒はやけ酒なのか、それとも……。"
777,2022-12-22 13:14:55+00:00,kitakit91357185,日本の政治屋に聞かせてやりたいね。国民の血税です。 #報道ステーション
778,2022-12-22 13:14:47+00:00,jupitar_0830,@Anne470701 @Y7PkfvsZJVbL0tG @tachibanat @winding555 @YouTube 現在も借金をしている事を明言している事と借りる目的が政治活動する為に借りて現在も発言どうり政治活動している事から何らかのトラブルが起きたのだとしたら後は今後の黒川幹事長の活動を見て応援するしないかを有権者が一人一人考えれば良いのではと思います。
779,2022-12-22 13:14:44+00:00,kamyu0505,ここで語録。｢枠珍の害を認めるということは原子炉の中の栗を拾うに等しい🌰｣政治家も含めて原子炉の中に飛び込んで栗を拾う人間がいるわけがない。 https://t.co/P0H3588jLq https://t.co/d5K7Xal4nm
780,2022-12-22 13:14:44+00:00,fukafuka_seizi,"@subT0K0 そんなに行動力はないと思うけどなぁ、周りのみんなの方がすごい（笑）
こちらこそ！！
もし戻ってくる機会があればいつでも戻ってきてくれ！また話そう！"
781,2022-12-22 13:14:40+00:00,VYStlnrbGbC9vQV,"決戦　ヨーロッパ政治史
決戦　語学

制限時間14時間"
782,2022-12-22 13:14:29+00:00,tyandori,熱海のあっつさん、そしてColaboを運営する仁藤さんに対する嫌がらせ行為の数々。アンチフェミとネトウヨ、害オタの連合軍の存在が可視化されてきたな。
783,2022-12-22 13:14:24+00:00,seiji_seijitsu,"原発の件しかり防衛費増額しかり、岸田政権は、ふらふらフワフワしていてめっちゃ不安にさせるが、結論だけ見るとマトモなことになってる？
(外務大臣を除く)

これで増税路線も修正してくれれば良いが…"
784,2022-12-22 13:14:23+00:00,Dokkano_Kuma,その理屈で言えば、豊洲の地下水に言いがかりを付けた挙げ句に何の責任も取らず、今も福島のALPS処理水には差別的かつ非科学的な「汚染水」呼ばわりを続け、当事者からの抗議にさえ無視や侮蔑で応えてきた共産党がやっているのは「政治」とは全く別の活動ということですね。 https://t.co/83OYmlsMRA
785,2022-12-22 13:14:20+00:00,bahalana1217,"@diplo_geo @R_charie_H そうなんです。
税金など国民負担率に対する不満、政治に対する不満は言うのに、どうして それが理解出来ない人がこんなに多いのか...不思議です。
日本が抱える多くの問題は主権がない事に起因してると思います。"
786,2022-12-22 13:14:18+00:00,Sportsmeigen23,"私は新日本プロレスを旗揚げした時、一軒、一軒、キップを売って歩いた。

理想のプロレスをつくり上げるために、なりふり構わず頭を下げた。

十年近くたっても、私はそれをやった。

《アントニオ猪木（元プロレスラー、実業家、政治家）》"
787,2022-12-22 13:14:16+00:00,lilyyarn09,"うわぁ、小池もあっち系か。人として差別してはいない。しかし朝鮮部落系は戦後極右と結びつき金銭欲権力欲の権化となり、政治宗教支配層となる。被差別利権と暴力団が密接一体の理由

朝堂院大覚は小池の恩人

有料版｜売国都知事・小池百合子完全版 https://t.co/9jrLmt41XL #theLetter"
788,2022-12-22 13:14:16+00:00,hebinoie,みんなが幸せになれる政治とかないのかな
789,2022-12-22 13:14:14+00:00,crescentmoon416,@gzkai1028 質問しても答えようとしない ブロックで逃げる 政治家として最低よ🖐🥸
790,2022-12-22 13:14:13+00:00,Sora2716Sora,"@trapfly18holes1 反日左翼の税金搾取事業。
これに与野党政治家、官僚が絡んで居るからタチが悪い。"
791,2022-12-22 13:14:12+00:00,kudotomomi33,「社会を変えたい」って思う気持ちってなんだろうね。独裁政治で王族のみが富を手にしている状態の社会は変えるべきだろう。でも、今の日本だったらけっこうな割合で「オレはジョブズみたいになりたい！」みたいなもんで、結局は有名になって金持ちになりたい免罪符用の宣言なのではと思う日曜の午後
792,2022-12-22 13:14:10+00:00,precious_nijiko,米国にとっても、中国やロシアとの世界的な広報戦争で道徳的優位を確立しようとしているときに、このような有名な政治犯を手にかけることは意味がないだろう。→
793,2022-12-22 13:14:09+00:00,JV_101_CP,適当にマニフェスト作ってたことを政治家は反省する時が来たみたいだな https://t.co/IyvY3O5CNp
794,2022-12-22 13:14:03+00:00,HGT_081RSA,政治垢 #ジクエク
795,2022-12-22 13:14:02+00:00,pYyezfn8QpWu6tT,"@CB02DF 私は戦争反対派なのでうまが合わないかと思いますが、
日本が戦後、責められなかったのはアメリカ軍が至るとこに駐在してたからが大きいでしょう。
それ以外では貿易で金をばら撒くことでしょうか。

最近の政治はミャンマーの大量略殺するような人々を迎えたりするので正直やばいと思ってます。"
796,2022-12-22 13:13:58+00:00,H_A_Kissinger,日本の政治家は議論しているだけで、どうにもならない。政治というのはしゃべることではなく行動することなのだ。
797,2022-12-22 13:13:56+00:00,tokokubou,"「日本国民」が「国」を

愛せなくなっているとした

ら。

ソレは「日本国民」を守

れていないから。

【北朝鮮】による【日本

国民拉致】の被害者は。

今も尚。

帰国が出来ていない。

【拉致被害者全員奪還】

「政治」の仕事です。

#特定失踪者全員奪還　#拉致被害者全員奪還"
798,2022-12-22 13:13:56+00:00,chocokroon,政治に関しては本当に仲のいい人に直接しか語らぬ信条は変わっていないが、ウクライナのことに関しては呟かせてもらう。己の国に誇りを持ち、侵略者に頑強に立ち向かうウクライナ軍とその人々に最大限の尊敬と敬意を払いたいからだ。
799,2022-12-22 13:13:53+00:00,ryusukematsuo,五百旗頭・御厨・飯尾の三政治学者が果たした役割については，拙著『3・11の政治理論』でも簡単に（ですが批判的に）触れています．牧原論文と併読頂けると嬉しいですね． https://t.co/XmN8W7W4l8
800,2022-12-22 13:13:53+00:00,asahi_gyousei,"新型コロナ　新規感染者は18万3883人　17日連続で前週上回る https://t.co/MMxRob1ubf 

22日の大阪府の新規感染者は1万1182人でした。3日連続の1万人超。病床使用率は49.3％で、大阪モデルで非常事態を示す「赤信号」の目安の50％以上をまもなく超えそうです。"
801,2022-12-22 13:13:53+00:00,pa29neko935,"金の亡者め
政治家じゃないよ、もう○ねって言ってるようなもん
自分らは利権と金でいいだろうな
地○へ堕ちろ"
802,2022-12-22 13:13:53+00:00,sugipan,安倍首相時代から口先だけでなく堂々たる嘘つき政治に。安倍政権では堂々と約束を破りながら、見え見えの嘘も大声を張り上げていたものだ。合いの手を入れるのが公明、維新。幇間役が国民民主。政権の嘘を浸透させ、嘘の上塗りを重ね、真面目な印象を与えつつ、静かに嘘をつきつつ約束を破る岸田政権。 https://t.co/FKNDXdxic3
803,2022-12-22 13:13:52+00:00,chusotsumusyoku,倫理仕上がってきた、政治まだ終わってない
804,2022-12-22 13:13:51+00:00,whatsmyll,"いやぁ、これは…。
しがらみだらけの現職だから、一部の人間しか潤わない。「えこひいき政治」なのが分かるよね？
ふるさと宮崎は、いま変わらねば！
#宮崎県知事選挙 #宮崎 #東国原英夫 
#がんばれ東国原 #どげんかせんといかん #宮崎再生 https://t.co/LwSDCK1qcG"
805,2022-12-22 13:13:51+00:00,imamurakusha,"おれ観
（「政治少年死す」）

#大江健三郎作品のなんなの性の高い細部 https://t.co/ljTAM8LEik"
806,2022-12-22 13:13:50+00:00,skd7,"Colabo仁藤夢乃らは私に対しては反論できないから悪口しか言えないのね。統一教会とは左右の政治思想を取り込む以外では様々な共通点があるColabo仁藤夢乃ら、しかも仁藤夢乃本人、統一教会への言及は指摘するまで何故かして来なかったというオチまでついている。
@Colabomamorukai https://t.co/1r4xC19Ubf"
807,2022-12-22 13:13:46+00:00,genjibito,"左大臣
葵上、頭中将らの父。
桐壺帝の愛息子である光源氏を婿にし、丁重に支援する。
政治面ではかなり高齢になるまで活躍する。"
808,2022-12-22 13:13:46+00:00,Enzo_67,国際政治チャンネルを見てて突然思い出したんだけど、南三陸町のさんさん商店街にやたらと右のお店があったな。
809,2022-12-22 13:13:45+00:00,Body7716Body,"これ、けっこうヤバい事にならないか？ナイーブな問題だよこれ。税金で極貧になる人出てこない？
政治家さんは日本の田舎にどれだけ空き家があるか見てから言ってるのかなぁ？再検討して熟考してほしい。。 https://t.co/QCBnSl3JIR"
810,2022-12-22 13:13:42+00:00,bandainokairai1,えんちょつ 小泉 悠×東野篤子×高橋杉雄「大忘年会2022」 #国際政治ch 135 / ニコ生視聴中 https://t.co/9HUJCnlR7l
811,2022-12-22 13:13:37+00:00,InfoSaeko,"@yonemaru_hanzo そうなのよ〜！完全再現ライブがまた！
ほんま、この人ら天才。
確か、海外では学術論文もいくつか出たと思う。歌詞の内容の哲学的・政治的解釈云々で。"
812,2022-12-22 13:13:36+00:00,9RGHb2SV7QVRJAq,"小池都知事「コロナとインフルの“ツインデミック”の入り口」東京都が感染対策徹底を呼びかけ #SmartNews 
お前ら政治家の愚策のせいでここまで
酷くなってるのにも関わらず、物価は上がり、賃金の上昇率とあってないやん。
国民は殺して海外を助けるなら、税金は
取るなよ。 https://t.co/cVeLWqfP5m"
813,2022-12-22 13:13:33+00:00,labyrinth0831,@urano_teacha 靴下は丈が短いものがはやってますよね。夏は多少短くても良いと思うんですが、冬は健康を守るために長い方が良いと思います。昔より暑いですし、一年中膝まである靴下である必要はないかな、と。でもコロナ禍は夏でも長い方が清潔な気はします。
814,2022-12-22 13:13:33+00:00,guy13410,"@ojimakohei 政治家の圧力で開示になるかも？ってことですかね
それはそれでダメだろw"
815,2022-12-22 13:13:30+00:00,kitakit91357185,居眠り政治屋でも特集したほうが数字取れんじゃね？？ #報道ステーション
816,2022-12-22 13:13:29+00:00,ko0595719,"先進医療は進んでいる
しかしその恩恵にあずかるには
多くのお金やコネが必要である
社会制度を改革できればいいのだが
それは政治の現状を見ればほぼ不可能だ
自分や家族の命、健康を守るには
経済力は大きな助けになる https://t.co/Cwr5kxTiXt"
817,2022-12-22 13:13:28+00:00,jonesy1946bass1,政治家は日本を改善させる気がないなら国民に対して国外退去を推奨しよう！
818,2022-12-22 13:13:25+00:00,oda_reo,だいたい統一教会とつるんでる政治家たちに国の運営を任せるなどと言うのは、正真正銘、狂気の沙汰ではないか。しかし実際に今それをやっているのが日本🇯🇵なのだ。いったいなぜこんな事態をほとんどの主権者たちは容認するのか？
819,2022-12-22 13:13:23+00:00,rawtus7,"マジでこれ。たぶん普通に「両方できるでしょ！ガンバってよ！」とか言われる。
そんな根性論を言ってるうちは、""男女雇用機会均等法""とか""女性の政治参画""とかやっても形骸化するだけ。
https://t.co/FM8fsbuT8r"
820,2022-12-22 13:13:19+00:00,kaeryu877,"#皆が年越せるよう一律に給付金配れ
政治家の給料削減して、ボーナスカットすれば、出せるでしょ?余ったら、少子化対策と、社会福祉費用に使ってね?政治家は、貰いすぎている上に、不祥事だらけだから、責任取って、返還は、当然よね?😊"
821,2022-12-22 13:13:07+00:00,admirelll,"@binbou415 😷😷😷子供達が
犠牲になってるのを
考えられない大人達😷😷😷

2020年4月23日
すべての子供の能力を
伸ばそうとするのが
公教育の役割です

生徒の実力を上げるのは授業です
試験！試験！と金儲けのために
人々を洗脳する
自民党・下村博文などの
政治家のたくらみに
騙されないでください"
822,2022-12-22 13:13:05+00:00,pTdJMp8TFvbGzrX,"その裏では何万ガロンもの燃料が必要なんだ
我欲で政治をやると死ぬぞ
 https://t.co/SeE86ntvwr"
823,2022-12-22 13:13:02+00:00,mamapiano2017,個人的に実践してるのは、冬至のような人間社会と無関係に決まってる地球の暦(24節気)と自分の生理バイオリズムまたは自分に関わる行事や記念日は優先度高く、あとは人間社会の政治と経済の関係から記憶されたりカネを落とすことを期待されてる行事だからお好みでというグラデーションをつける。
824,2022-12-22 13:12:54+00:00,sa39r1,金≒利権、権力への執着は不信からくる不安なので金持や政治家を優しく抱擁すればトリクルダウンするのではないか
825,2022-12-22 13:12:53+00:00,buuton_37,"量的緩和について。
経済理論主導ではない。政治学主導なのだ。クソゲー。"
826,2022-12-22 13:12:48+00:00,peanuts7wizard,独裁政治は百害あって一利なし！独裁政治の裏に偶像崇拝あり！ https://t.co/PYySQyDX1D
827,2022-12-22 13:12:42+00:00,oguray,"タイムラインの自分のツイートの左下にツイートアクティビティのボタンがついたね

いままでは右端にあったんだっけ？

なんか違和感
ここはコメントボタンだろ"
828,2022-12-22 13:12:42+00:00,aino_idea,"旧統一教会信者「解散請求しないで」 との記事。

解散請求をしないよう求める信者約2万3千人分の嘆願書を文化庁に送ったとのこと。

見方を変えれば、集票マシーンになれる実行部隊は2万人はいる。
政治家に重宝されるわけです。

恐るべき朝鮮カルト。壊滅させなければ…。 https://t.co/2d0BcSnfJb"
829,2022-12-22 13:12:42+00:00,precious_nijiko,"オーストラリアの政治指導者でこれほど明晰な目をした人は他にいない。

アサンジの身柄引き渡しに対する控訴の最初の審理は、来年初めにロンドンの高等法院で始まる予定だ。

この控訴は、アサンジ氏が意に反して米国に送られることを回避するための最後のチャンスとなりそうだ。→"
830,2022-12-22 13:12:41+00:00,txc_gvm,ノーマライゼーション
831,2022-12-22 13:12:40+00:00,Minidgp,@okayama_uchu ロスアラモス核融合施設
832,2022-12-22 13:12:40+00:00,danielchannel,"ありがとうございます。
政治こそ「TikTokを制したモノが制す」時代に突入してますね。

○TikTok本
https://t.co/bGcRSnYoNZ https://t.co/t6UWNLRfX9"
833,2022-12-22 13:12:40+00:00,izumitheater,"知念さんを支持する気はないが
囃し立てながら危うくなるとこっそり陰にいようとする政治家とか発言者とかは地面に吐いたツバを無かったことにしないでほしい　訂正なり謝罪なりして行動すればいいが、なかったことにはしないでほしい
ダブルスタンダードはカッコ悪すぎだし信用できない"
834,2022-12-22 13:12:38+00:00,snowsun1999,@6my7bean4o4o こういう人たちが政治やってんだから、一般的な人々、まして様々な事情で経済的弱者のなった人の事なんかわかるわけない。
835,2022-12-22 13:12:27+00:00,i4HnDbOJBJRlpqh,"・・・
#自民党 #自民党議員 #自由民主党
#国会議員

茂木外相の政治団体、使途不明の支出が１億2000万円以上　全体の97%占める：東京新聞 TOKYO Web https://t.co/sGKMYEOZoh"
836,2022-12-22 13:12:26+00:00,hatokakerusan,"絵描きは絵だけ描いてて欲しい気持ちがよく分かった気がする。
宗教も政治も、絵に罪がなくても描き手が狂人だとどんなに良い絵でも穿った目で見てしまう。
……絵描きは精神も肉体も金銭面も健康的で健全であってくれ。最強であってくれ。"
837,2022-12-22 13:12:25+00:00,torakichi019852,"@soedashiori @yoshidakoichiro この年になって、添田先生のようなまさに命がけで戦う政治家と出会えて感無量です。
先生と年の変わらない娘、息子たちのためにも、いち有権者として先生のおかげで知ることができた国士議員さんのためになにができるか考えていく所存です👍"
838,2022-12-22 13:12:21+00:00,rhpeCdMEtr0NbkD,@sharenewsjapan1 政治家老害の溜まり場だな
839,2022-12-22 13:12:20+00:00,wolfgang_k_0053,"官邸のバカどもに学問とは何たるかが分かるワケがない。
前の官邸の主・菅義偉なんて見てみろ。白痴そのものやないか。
政治サイドは口は出さず黙ってカネだけ出しとけば良い。岸田ごときの下等生物がエラソーに😩 https://t.co/FsnSp8gwU3"
